"","num_critic_for_reviews","duration","director_facebook_likes","actor_3_facebook_likes","actor_1_facebook_likes","gross","actor_2_facebook_likes","num_voted_users","cast_total_facebook_likes","facenumber_in_poster","num_user_for_reviews","budget","imdb_score","movie_facebook_likes","title_year"
"4565",18,86,132,584,778,1277257,695,2629,2400,2,32,1e+06,6.8,227,1996
"4566",122,91,11,121,1000,45857453,891,82232,2323,3,174,3500000,7.2,0,1997
"4567",87,92,2,5,783,1677838,659,11283,1447,0,155,1e+06,7.7,0,2006
"4568",51,94,112,428,1000,1744858,826,6084,3085,1,120,1e+06,7,671,2000
"4569",260,92,152,124,1000,NA,282,38893,1587,2,366,1e+06,7.2,0,2002
"4570",218,103,11,543,2000,80021740,1000,47988,5497,4,154,5.8e+07,6.4,35000,2015
"4571",16,100,12,6,245,982214,38,1976,295,0,51,1e+06,7.2,603,1998
"4572",12,119,13,25,957,798341,81,983,1107,0,63,1e+06,7.2,100,2001
"4573",1,167,10,97,353,610991,186,2715,773,3,19,1e+06,6.2,92,2000
"4574",48,92,0,842,1000,NA,898,36559,3931,0,131,1.1e+07,6.9,0,1981
"4575",59,92,406,194,406,582024,203,30396,904,0,168,1e+06,6.2,0,1997
"4576",88,108,234,463,11000,548712,552,9233,12385,0,126,2500000,6.9,571,2003
"4577",28,97,4,301,611,464655,394,1524,1692,0,29,1e+06,7,166,1997
"4578",44,88,22,275,638,464126,400,3142,1641,0,68,1e+06,6.7,115,2002
"4579",13,100,0,268,844,428535,625,505,2289,1,32,1e+06,3.6,24,2000
"4580",117,100,71,145,11000,750100,733,19752,12234,0,61,NA,6.3,0,2013
"4581",100,124,13,7,20,621240,13,4999,42,6,32,NA,7.4,0,2009
"4582",117,88,21,772,1000,104077,835,46076,4720,2,88,1e+06,7.4,11000,2006
"4583",140,106,135,11,7000,334658,71,75633,7098,0,160,NA,7.3,32000,2014
"4584",29,79,2,551,855,279282,577,3806,2489,2,49,1e+06,6.1,150,2003
"4585",308,135,0,310,873,43982842,559,125114,2369,1,593,6.5e+07,6.7,16000,2009
"4586",248,96,50,0,3,484221,3,23836,6,1,107,1e+06,8.2,20000,2012
"4587",84,53,141,23,141,274661,125,10564,313,0,40,1e+06,7.7,0,2007
"4588",40,97,10,5,102,144431,7,1290,118,0,13,1e+06,7.3,587,2006
"4589",NA,120,0,0,12,227241,3,56,15,0,2,NA,7.4,32,2004
"4590",13,90,165,679,978,112521,922,455,3258,1,16,NA,5.7,25,2000
"4591",31,91,9,9,53,287761,24,2482,86,1,16,1e+06,7.6,0,2013
"4592",43,93,0,0,20,100240,8,1220,28,0,11,1e+06,6.8,0,2014
"4593",2,112,74,891,260000,96734,984,606,263584,3,5,1e+06,5.6,706,2012
"4594",4,160,5,219,724,49000,668,1524,2024,5,30,1500000,4.8,31,2005
"4595",238,95,243,725,969,100659,962,30160,3833,0,193,9e+05,6.4,0,2009
"4596",112,93,11,271,443,48430,298,20176,1452,1,73,5e+05,6.8,0,2010
"4597",33,88,29,117,499,21210,230,2735,1141,0,52,1e+06,6.1,157,1998
"4598",8,105,5,73,590,NA,231,1434,1042,2,43,1e+06,5.2,27,1999
"4599",95,98,8,14,96,22434,71,334,196,1,17,NA,6.9,43,1996
"4600",29,82,82,490,2000,12996,571,1938,3905,0,54,1e+06,6,210,2000
"4601",3,89,32,256,386,NA,261,397,1647,1,6,1e+06,6.3,143,2009
"4602",71,78,0,61,262,10018,163,3228,509,0,31,1e+06,6.1,244,2006
"4603",36,97,4,150,446,62480,171,1048,928,1,7,1e+06,5.5,793,2015
"4604",56,81,0,394,975,6387,645,4862,2694,0,37,1e+06,6.9,0,2006
"4605",8,90,18,422,491,5494,490,377,2633,3,13,NA,5.6,17,1997
"4606",3,97,0,94,639,NA,361,534,1188,2,9,1e+06,1.9,128,2005
"4607",8,88,53,176,563,721,288,783,1284,2,12,1e+06,4.1,42,2006
"4608",9,96,436,4,474,703,436,480,920,3,21,1500000,5.4,47,2001
"4609",87,105,50,8,327,NA,9,3499,351,0,15,1e+06,6.8,0,2013
"4610",6,NA,3,4,7,NA,5,876,19,9,15,1e+06,7,259,2015
"4611",14,76,57,228,442,NA,403,9190,1635,0,75,1e+06,6.7,501,2006
"4612",20,96,0,396,782,NA,490,1359,2607,1,8,1e+06,5.8,903,2014
"4613",23,99,0,131,363,NA,275,1420,997,2,26,1e+06,6.2,138,2006
"4614",6,90,15,106,984,NA,157,1612,1752,4,28,1e+06,2.8,297,2009
"4615",12,94,82,47,694,NA,196,340,964,1,7,NA,7.3,32,1965
"4616",2,87,3,149,767,NA,282,275,1593,2,22,1e+06,5.8,141,2004
"4617",12,93,923,904,34000,NA,17000,3943,52113,3,24,NA,6.5,599,2008
"4618",NA,90,0,171,1000,NA,618,33,1996,5,NA,1e+06,6.1,3,2008
"4619",64,89,23,23,199,NA,37,3650,292,0,39,5e+05,5.1,0,2009
"4620",7,83,142,317,458,NA,383,634,1549,1,14,1e+06,2.2,150,2012
"4621",9,96,0,0,90,NA,0,955,90,0,7,NA,7.2,68,2014
"4622",21,90,0,360,898,NA,395,982,2116,1,12,1e+06,5.7,370,2011
"4623",NA,138,105,110,592,NA,207,293,1350,6,1,1e+06,3.4,41,2009
"4624",1,84,142,402,10000,NA,854,93,11466,3,6,1e+06,3.8,54,2014
"4625",95,83,224,37,224,NA,59,6531,344,1,47,NA,4.7,0,2012
"4626",40,96,0,177,335,NA,334,6513,1226,2,41,1e+06,5.6,968,2012
"4627",6,94,6,0,92,NA,17,425,109,0,24,1e+06,3.9,91,2006
"4628",16,90,0,36,57,NA,40,137,231,2,16,1e+06,5.4,48,2014
"4629",39,95,53,253,677,NA,366,6256,1825,0,19,1e+06,5.2,936,2015
"4630",150,93,3,115,214,NA,211,2057,656,2,30,1e+06,3.5,0,2013
"4631",1,111,0,426,657,NA,608,207,2677,0,1,1e+06,5.3,212,2014
"4632",393,101,0,888,3000,2319187,1000,92640,5056,0,212,2e+07,7,23000,2013
"4633",32,103,17,113,754,NA,605,4998,1567,0,55,NA,7.1,785,1968
"4634",78,87,0,302,696,NA,371,6265,1618,1,56,950000,5.5,2000,2013
"4635",NA,30,NA,223,775,NA,275,954,1713,8,14,NA,5.9,57,NA
"4636",8,100,12,354,529,NA,413,7870,2468,1,64,950000,6,884,2014
"4637",6,90,29,558,1000,NA,569,443,2504,1,4,989000,4.8,42,2007
"4638",9,83,0,17,56,NA,28,265,104,0,3,913000,7.1,489,2014
"4639",134,108,603,279,10000,9600000,416,100890,11094,2,281,910000,8.2,0,1954
"4640",18,100,28,501,945,20186,756,6025,2924,8,15,930000,5.7,995,2011
"4641",233,113,163,27,131,1185783,60,44763,264,0,172,590000,7.9,14000,2007
"4642",10,97,171,76,1000,NA,171,139,1343,0,3,3e+06,7.3,52,2015
"4643",231,104,171,0,109,1007962,8,131969,117,0,651,950000,7.1,12000,2005
"4644",65,91,91,659,982,381186,796,13485,3299,0,90,9e+05,6.4,698,2005
"4645",76,107,32,127,144,439958,127,6277,509,1,43,NA,5.9,0,2011
"4646",327,85,0,88,282,16097842,270,53919,687,0,168,9e+05,7.5,17000,2013
"4647",62,101,6,727,975,6643,947,11965,4184,2,39,9e+05,6.4,0,2012
"4648",116,70,11,8,16,102797150,12,94225,63,0,136,NA,7.4,0,1942
"4649",73,88,0,102,465,442638,140,5489,897,1,23,850000,7.3,337,2007
"4650",238,112,29,874,12000,42919096,1000,64748,15800,1,122,1.5e+07,6.5,12000,2013
"4651",35,107,6,522,23000,819939,813,14580,26017,2,252,850000,7.2,0,2003
"4652",2,78,0,0,0,NA,0,19,0,1,2,9e+05,6.7,24,2011
"4653",6,90,66,734,904,NA,782,122,5435,4,3,1e+06,7.1,181,2013
"4654",115,88,15,567,938,1243961,904,13421,3770,0,34,850000,6,0,2012
"4655",193,92,43,172,904,3094687,517,24391,1751,2,61,NA,6.7,0,2012
"4656",16,95,14,221,284,15278,234,1742,1185,1,158,825000,5.6,409,2002
"4657",68,85,46,141,418,NA,146,7308,926,0,72,5e+05,7,933,2006
"4658",16,86,63,175,489,NA,207,2706,1278,2,23,990000,4.9,549,2015
"4659",7,90,8,487,1000,NA,806,169,3336,1,6,1e+05,3.2,312,2015
"4660",354,123,0,620,786,7098492,712,151812,2501,2,264,5e+05,8.4,48000,2011
"4661",16,93,5,10,49,NA,11,190,81,1,6,NA,6.9,33,2009
"4662",74,88,377,236,529,4771000,502,26513,1502,1,174,8e+05,7.5,0,1995
"4663",11,114,9,86,159,1001437,143,2039,423,1,28,8e+05,7.2,81,1993
"4664",59,88,6,68,302,2073984,270,4743,663,1,135,8e+05,7.2,219,2002
"4665",71,110,21,3,426,9950,20,7431,455,1,84,NA,8,926,1929
"4666",5,95,0,167,940,NA,188,59,1484,2,1,850000,7.4,18,2008
"4667",25,83,0,0,24,NA,5,772,29,0,11,8e+05,7.2,83,2004
"4668",29,104,37,501,574,144583,573,2256,1983,0,79,8e+05,6.5,130,1999
"4669",17,94,3,181,262,NA,262,3480,991,1,30,8e+05,7.2,396,2003
"4670",13,87,0,258,1000,58163,749,122,2359,0,3,NA,4.2,4,2000
"4671",6,93,247,152,247,35688,217,4167,954,4,72,6e+05,5.1,0,2014
"4672",224,91,75,13,35,41709,16,54601,116,0,200,8e+05,6.4,23000,2009
"4673",33,90,38,69,214,1310270,115,17725,587,0,157,780000,6.8,1000,2003
"4674",1,14,0,37,134,NA,93,292,315,1,3,NA,6.2,14,2012
"4675",100,112,0,425,11000,115000000,2000,63839,14954,1,238,777000,7.5,0,1973
"4676",21,75,21,0,25,NA,0,1477,25,0,24,750000,7.7,274,2006
"4677",82,86,8,357,2000,5518918,424,12160,3071,0,73,750000,6.9,307,2007
"4678",271,86,365,522,934,4007792,830,101287,2714,0,260,750000,7,31000,2012
"4679",5,89,15,95,312,7705974,135,3543,548,1,8,NA,7.5,614,2011
"4680",255,95,214,246,513,26297,257,25750,1269,0,209,5e+05,6.3,0,2011
"4681",292,101,243,74,969,77501,128,27260,1252,0,247,750000,5.5,0,2011
"4682",178,89,687,389,10000,42638165,787,42183,12183,1,230,1.6e+07,4.8,0,2009
"4683",120,106,973,48,319,NA,90,17813,500,1,101,750000,8.1,0,1970
"4684",31,88,168,21,108,47329,72,1661,243,0,31,750000,6.6,163,2002
"4685",114,99,4,201,1000,18378,233,9376,1558,0,74,9e+05,5.2,0,2008
"4686",233,90,129,280,935,NA,611,25951,2170,1,129,750000,5.6,2000,2006
"4687",8,95,3,118,717,NA,134,851,1117,0,30,750000,3.1,128,2009
"4688",153,85,160,433,998,NA,575,80193,2496,0,333,750000,8.1,3000,1952
"4689",53,170,23,2,7,7830611,6,18980,15,0,74,7e+05,8.3,0,1994
"4690",49,86,30,14,262,3278611,23,2877,321,0,46,NA,7.1,903,2005
"4691",4,NA,364,567,22000,NA,4000,3089,26578,0,11,NA,8.1,1000,2014
"4692",64,97,52,36,80,1141829,67,8509,209,1,109,7e+05,7.2,420,2001
"4693",23,104,0,195,601,NA,524,1354,1581,NA,17,1e+06,6.3,523,2014
"4694",8,88,0,311,618,NA,592,551,2476,0,10,NA,4,303,2009
"4695",446,201,0,84,6000,218051260,918,316027,7122,0,2618,2.07e+08,7.2,0,2005
"4696",228,108,174,324,730,32048809,716,94463,2160,0,576,3e+07,5.3,0,2005
"4697",208,106,31,71,33000,2694973,519,70885,33734,2,189,7e+05,7.2,0,2006
"4698",2,107,0,236,752,10508,282,103,1763,4,6,7e+05,6.5,102,1998
"4699",25,84,21,48,465,2301777,170,819,714,2,36,650000,6.5,161,1997
"4700",8,91,0,137,696,NA,320,514,1210,3,1,750000,4.9,158,2015
"4701",143,90,13,432,977,169719,511,7384,2483,0,79,NA,5.2,0,2013
"4702",21,103,2,442,628,NA,474,474,1683,0,8,4e+05,7.4,203,2009
"4703",1,71,0,21,1000,NA,338,5,1359,1,1,650000,7.4,5,2014
"4704",34,90,4,258,523,NA,385,3699,1553,0,27,650000,5.4,1000,2012
"4705",5,67,4,2000,260000,NA,21000,344,283939,5,5,625000,3.9,0,2013
"4706",10,94,7,912,956,NA,945,1432,4767,2,19,7e+05,5.3,0,2015
"4707",66,81,10,23,610,3000000,172,13269,824,2,98,609000,7.8,1000,1935
"4708",360,81,19,39,170,140530114,170,186786,399,0,3400,60000,6.4,0,1999
"4709",53,215,14,136,262,13300000,227,12631,778,0,63,6e+05,8.1,0,1970
"4710",82,83,644,11,119,NA,29,13915,190,0,109,650000,6.5,0,1977
"4711",15,106,16,254,602,171988,266,448,1281,1,16,6e+05,5.6,12,2000
"4712",NA,103,0,20,23,23616,20,94,85,4,4,6e+05,5.6,11,2007
"4713",18,90,4,218,919,13493,711,531,2288,0,19,6e+05,6.6,51,1998
"4714",NA,88,12,359,601,79043,371,85,2241,0,NA,NA,6.3,358,2013
"4715",22,105,0,0,0,NA,0,74,0,3,2,4e+05,7.7,34,2015
"4716",15,115,3,0,0,NA,0,204,0,0,13,750000,7,32,2002
"4717",NA,90,0,271,595,NA,412,6,1754,0,1,6e+05,8,9,2014
"4718",18,102,12,2,541,NA,8,389,553,2,1,NA,7.2,36,2016
"4719",8,98,5,233,587,NA,448,719,1707,0,9,6e+05,4.5,128,2013
"4720",105,87,44,704,785,515005,725,31429,2538,1,219,560000,7.7,0,1964
"4721",3,80,6,NA,NA,2245,NA,57,0,0,2,560000,7.2,88,2011
"4722",4,88,11,221,2000,NA,433,487,2996,1,9,550000,6.1,7,1983
"4723",2,83,0,0,0,NA,0,86,0,6,2,5e+05,6.4,18,2015
"4724",50,122,589,150,848,33451479,153,17068,1164,0,215,5e+05,6.5,0,2008
"4725",19,115,95,0,0,NA,0,113,0,1,3,550000,7,126,2013
"4726",5,86,24,142,407,39552600,189,3411,1090,0,36,5e+05,6.1,816,1974
"4727",235,79,9,7,48,30500882,10,42256,67,1,916,5e+05,5.7,0,2003
"4728",8,87,490,201,833,NA,523,1305,2295,6,3,NA,5.4,244,2011
"4729",95,97,8,22,423,17000000,23,3274,516,0,84,5e+05,5.9,0,1977
"4730",84,105,2,0,0,8044906,0,3156,0,2,65,NA,7.5,588,2005
"4731",154,89,310,587,22000,5739376,833,58260,24419,0,286,5e+05,7.7,0,2003
"4732",20,120,3,234,984,3773863,801,4583,2563,1,55,1e+06,7.1,0,2009
"4733",88,94,3,2,196,3117666,184,3394,382,0,43,NA,7.4,694,2006
"4734",70,108,6,43,54,2047570,44,6790,194,3,80,5e+05,7.6,491,1999
"4735",5,102,0,15,69,1250798,24,1099,161,0,53,5e+05,6.4,43,2002
"4736",105,83,6,0,30,1127331,0,7559,30,1,77,46000,7.4,0,2003
"4737",29,93,0,59,399,906666,169,154,660,1,5,5e+05,6.8,287,2011
"4738",46,86,7,17,328,1114943,27,3562,407,0,74,5e+05,6.5,0,2000
"4739",3,101,0,17,69,1111615,34,651,155,0,34,5e+05,6,44,2003
"4740",54,111,35,482,980,985341,505,3479,3166,0,87,5e+05,7.3,180,1999
"4741",126,90,9,595,710,603943,634,26407,2655,0,154,5e+05,7.3,1000,2004
"4742",17,86,204,474,659,334041,529,1038,2322,3,21,5e+05,6.5,51,1997
"4743",25,98,71,658,22000,295468,1000,709,24382,1,34,5e+05,6,139,2001
"4744",11,91,21,469,597,243347,485,553,2555,3,24,5e+05,5.3,86,2002
"4745",81,91,12000,213,778,154077,327,6884,1440,0,53,5e+05,6.6,238,2005
"4746",155,90,217,243,10000,342936,10000,45928,20480,5,106,NA,6.1,0,2013
"4747",39,88,0,49,342,151389,79,774,483,0,7,5e+05,7.1,590,2012
"4748",153,202,0,4,304,269061,8,229012,338,6,596,2e+06,8.7,11000,1954
"4749",26,89,6,8,14,133778,9,3086,44,1,9,5e+05,8.4,0,2012
"4750",10,97,32,329,11000,NA,422,3013,11839,0,24,5e+05,5.8,344,1991
"4751",35,84,681,143,239,52850,172,1656,734,0,12,5e+05,6.2,155,2007
"4752",230,82,248,196,353,98017,248,26185,1498,0,170,5e+05,5.8,46000,2010
"4753",165,94,12,183,17000,177343675,523,70136,17883,0,214,1.35e+08,6.7,26000,2015
"4754",9,100,6,325,396,31937,326,1358,2310,3,10,5e+05,5.7,60,2007
"4755",17,112,12,699,33000,13134,1000,2004,35294,2,32,5e+05,6.1,183,2002
"4756",344,94,380,113,660,237301,280,75669,1118,0,451,5e+05,6.4,19000,2010
"4757",2,87,0,347,584,NA,507,299,1924,3,11,NA,5,29,2005
"4758",28,91,0,170,472,12055,185,739,1047,2,10,5e+05,6.5,339,2007
"4759",29,87,38,445,552,1332,533,2038,2251,6,20,5e+05,4.6,898,2012
"4760",11,98,0,0,4,NA,4,2097,8,1,9,3e+06,7.7,23,2006
"4761",48,95,3,25,30,NA,27,1006,119,0,11,5e+05,7.3,808,2006
"4762",24,87,395,637,991,NA,946,601,3309,0,10,1e+05,6.6,22,2000
"4763",166,102,487,118,991,316842,943,15756,2099,0,68,NA,6.4,0,2014
"4764",NA,127,2,0,2,NA,0,16,2,0,3,5e+05,5.8,0,2005
"4765",9,96,3,205,387,NA,244,38,1235,1,3,5e+05,7.2,16,2014
"4766",48,103,21,680,25000,NA,766,26863,26999,3,54,NA,7.2,0,2012
"4767",64,104,32,238,685,NA,492,2012,2102,2,28,5e+05,3.5,0,2012
"4768",NA,90,0,569,970,NA,812,22,3359,0,NA,NA,7.5,337,2015
"4769",1,122,406,152,358,NA,317,292,1038,0,16,NA,2.2,353,2015
"4770",111,93,33,135,1000,37188667,188,34219,1531,1,578,1.2e+07,3.3,0,2002
"4771",26,90,0,120,322,NA,178,5025,630,3,45,5e+05,6.6,701,2011
"4772",1,101,0,15,159,NA,15,197,206,1,1,5e+05,6.9,126,2012
"4773",3,94,0,212,918,NA,402,60,2091,0,2,150000,4,381,2016
"4774",10,97,163,303,636,NA,456,259,2438,5,20,5e+05,7.4,707,2016
"4775",1,90,0,33,84,NA,41,30,254,0,1,NA,8.3,70,2014
"4776",1,108,431,317,466,NA,431,62,1628,2,4,5e+05,5.7,0,2016
"4777",10,82,0,0,0,21199,0,40,0,1,10,5e+05,6.8,44,2014
"4778",1,84,0,53,385,NA,169,15,683,2,1,5e+05,5.2,9,2016
"4779",525,130,0,11000,44000,234903076,15000,175413,73441,4,511,2.15e+08,6.4,60000,2013
"4780",96,91,6,10,488,NA,11,19253,553,0,147,475000,6.2,0,1984
"4781",8,91,10,10,353,2712293,12,475,380,4,11,450000,5.9,123,1991
"4782",92,107,521,80,773,768045,89,19732,976,0,120,2e+06,7.7,0,2002
"4783",1,82,5,237,472,NA,251,53,1752,6,5,5e+05,4.3,62,2015
"4784",365,84,3,446,10000,379122,651,10143,12496,0,54,450000,7.1,0,2005
"4785",88,103,365,49,907,23000,365,5931,1411,0,58,5e+05,6.2,0,2006
"4786",3,86,0,304,873,NA,469,64,2830,1,3,450000,6.8,31,2013
"4787",65,89,24,45,610,2300000,105,7921,995,2,97,439000,7.7,439,1933
"4788",NA,52,0,0,8,NA,2,78,10,0,10,450000,8.2,460,2014
"4789",71,98,89,3,88,2938208,74,7143,173,1,52,225000,7.5,865,1990
"4790",34,133,10,19,690,9910,24,13543,774,15,94,2.5e+07,7.6,0,2004
"4791",15,81,15,93,847,NA,94,268,1151,0,6,NA,4.1,61,2013
"4792",220,92,100,482,970,44540956,759,161448,3950,0,1473,4e+05,6.9,0,2004
"4793",279,90,57,92,1000,258113,235,42678,1528,0,135,1066167,7.1,0,2013
"4794",409,84,110,21,189,107917283,109,184824,330,0,1189,15000,6.3,12000,2007
"4795",86,91,147,5,22,1293295,20,10366,54,0,88,NA,7.7,0,2001
"4796",131,91,0,332,795,1229197,561,382240,2158,0,660,229575,8.3,14000,1975
"4797",69,90,25,138,231,1689999,200,3675,771,1,48,4e+05,7.1,426,2006
"4798",8,96,14,6,361,11798,14,179,387,2,18,1e+05,4.7,39,2003
"4799",75,60,NA,833,1000,NA,923,202115,4908,4,379,NA,7.7,0,NA
"4800",72,88,20,0,58,592014,20,5709,78,3,114,218,7.2,754,2003
"4801",4,92,4,12,93,425899,31,1123,168,0,31,4e+05,5.1,638,2010
"4802",9,97,0,271,935,NA,709,143,2350,3,5,5e+05,5.4,194,2014
"4803",203,82,385,22,48,126387,22,14985,123,0,253,4e+05,6.9,2000,1981
"4804",11,22,NA,6,59,NA,11,7458,81,0,82,NA,8.2,526,NA
"4805",148,101,12,149,642,80276912,171,140740,1026,2,151,3.5e+07,6.1,0,2008
"4806",80,80,3,39,108,NA,64,4788,272,0,52,5e+05,6.1,166,2005
"4807",46,97,350,33,114,NA,61,10577,260,1,64,650000,6.9,0,1985
"4808",8,84,0,36,169,25918,80,191,312,0,10,NA,5.8,7,2002
"4809",10,97,0,83,918,NA,100,369,1163,0,5,9e+05,6,12,2004
"4810",76,91,0,92,440,NA,132,19964,809,0,197,4e+05,8.2,0,1972
"4811",69,123,204,9,436,NA,22,10718,481,1,88,385907,8,691,1916
"4812",43,86,3,513,643,617172,606,4407,2864,1,75,375000,7,672,1997
"4813",36,100,4,4,77,2808000,28,4546,109,8,71,379000,6.3,167,1929
"4814",304,96,0,58,634,NA,66,141219,813,0,740,375000,7.6,12000,1981
"4815",279,89,33,118,470,12843,378,27297,1233,0,131,6e+06,6.1,0,2012
"4816",23,84,0,NA,3,34151,NA,186,3,0,3,450000,7.2,111,2015
"4817",110,88,30,0,15,1523883,0,9037,15,1,70,1750211,7.8,0,2005
"4818",40,90,44,93,615,4000000,96,6046,872,0,46,350000,4.7,583,1987
"4819",45,90,0,0,0,84689,0,695,0,2,16,NA,7.5,70,2005
"4820",23,43,NA,576,2000,NA,821,72017,5052,6,323,NA,6.7,17000,NA
"4821",4,98,0,0,196,NA,3,209,199,2,8,350000,3.4,240,2015
"4822",318,101,0,598,2000,47000000,742,157863,4400,0,1191,3e+05,7.9,12000,1978
"4823",177,96,0,253,359,NA,259,447785,1433,1,888,350000,8.9,40000,1957
"4824",51,83,3,258,812,246574,277,1272,1370,0,15,NA,6.9,675,2009
"4825",124,65,964,21,380,NA,114,64888,540,1,235,325000,8.2,0,1934
"4826",211,94,252,14,47,110197,37,44864,126,0,170,NA,7.3,13000,2009
"4827",26,112,2,321,786,7707563,633,7687,2638,0,32,NA,8,0,2003
"4828",64,102,149,276,409,1281176,277,2932,1986,1,73,312000,6.7,121,1999
"4829",56,98,10,912,10000,16115878,1000,24438,13433,0,194,8e+06,6.6,0,1995
"4830",29,91,82,8,75,1652472,9,2843,102,7,25,3e+05,6.9,166,1996
"4831",131,80,54,543,1000,2360184,806,18035,3010,3,177,3e+05,7.1,0,2003
"4832",4,114,7,2,19,NA,16,270,37,0,7,NA,5.6,29,1998
"4833",88,76,129,26,52,255352,44,4423,132,2,57,3e+05,6.7,594,2006
"4834",189,80,129,26,375,856942,44,12241,460,1,112,2e+05,7.1,0,2008
"4835",20,88,5,301,795,NA,659,554,1884,0,23,3e+05,5.2,92,2010
"4836",96,110,0,0,710,NA,257,19386,967,1,74,3e+05,7.7,2000,1965
"4837",27,104,0,NA,2,32631,0,291,2,1,8,NA,7.5,50,2005
"4838",15,102,95,NA,NA,16892,NA,341,0,0,12,3e+05,7.6,379,2001
"4839",24,95,0,87,581,12438,99,891,835,1,26,160000,8.1,363,1964
"4840",16,94,37,104,318,40542,157,294,751,0,16,3e+05,5.5,26,1997
"4841",13,109,3,25,54,5199,53,720,185,0,23,2e+05,6.6,30,2004
"4842",8,90,0,32,502,NA,119,476,689,0,18,350000,3.2,53,2009
"4843",156,133,278,107,5000,24343673,117,91863,5405,0,524,4.5e+07,7.4,14000,2007
"4844",4,110,44,221,644,1711,503,82,1440,0,1,NA,6.6,175,2015
"4845",164,80,43,668,13000,NA,926,19875,14950,0,147,3e+05,6.2,0,1975
"4846",10,95,0,309,685,2468,665,241,2048,3,5,3e+05,4.8,261,2014
"4847",1,94,0,87,156,NA,102,47,544,0,4,NA,4.5,4,1990
"4848",8,98,3,248,500,NA,317,95,1545,7,7,3e+05,7.2,7,2010
"4849",9,98,77,0,19,NA,0,569,19,0,1,5e+05,4.3,114,2015
"4850",78,96,5,180,431,NA,338,1905,1228,0,58,250000,4.5,249,1981
"4851",131,97,19,313,778,NA,456,4550,2515,2,58,3e+05,6.4,0,2011
"4852",286,90,25,235,601,318622,260,24668,1734,0,175,270000,6.4,0,2012
"4853",147,113,0,781,13000,12006514,1000,114070,15765,5,500,250000,7.3,0,1997
"4854",71,91,132,225,400,4186931,286,6041,1330,3,85,250000,6.9,169,2001
"4855",NA,90,2,99,466,NA,216,30,842,2,NA,290000,4.3,16,2010
"4856",51,98,681,13,94,3799339,26,8000,139,1,138,250000,7.2,661,2002
"4857",23,94,4,10,360,1977544,273,3513,656,0,36,250000,6.5,423,1995
"4858",59,96,44,129,625,1050600,487,4662,1378,0,136,250000,6.6,170,2000
"4859",9,100,0,51,250,902835,89,1489,454,2,40,250000,6.7,133,2001
"4860",NA,90,0,185,569,NA,553,28,1461,0,NA,3e+05,4.3,17,2014
"4861",99,90,165,319,686,489220,648,160511,1743,0,696,365000,7.3,11000,1997
"4862",21,76,0,62,991,212285,575,1727,1661,1,21,250000,6.4,46,1996
"4863",19,75,45,0,5,203134,2,1428,7,0,21,250000,7,178,1997
"4864",43,78,7,142,308,191309,249,2787,1008,1,64,150000,5.5,98,2004
"4865",206,90,52,224,34000,3388210,487,46813,34983,1,150,250000,6.7,12000,2011
"4866",NA,96,0,270,471,NA,320,24,1399,0,2,3e+05,4.3,85,2015
"4867",29,92,99,181,793,177840,605,708,1987,2,22,250000,6.1,93,1999
"4868",27,75,269,7,100,47111,8,1227,127,1,11,NA,6.8,62,2005
"4869",162,99,261,461,924,49494,835,8511,2862,0,87,250000,3.9,0,2013
"4870",11,58,NA,250,887,NA,340,12848,2572,1,59,NA,8.5,10000,NA
"4871",26,86,5,41,68,NA,64,603,216,3,15,NA,6.9,122,2004
"4872",85,92,337,22,35,45661,32,7148,114,0,32,NA,7.3,773,2007
"4873",77,101,17,289,766,NA,438,70076,2123,0,120,NA,6.9,14000,2009
"4874",8,81,0,5,119,18195,24,336,154,0,7,250000,6.3,67,1997
"4875",5,93,7,73,349,NA,168,602,631,0,18,NA,2.5,777,2008
"4876",3,95,1000,3,1000,NA,53,300,1056,1,8,250000,5.7,141,2010
"4877",66,107,63,76,135,NA,115,18486,457,0,215,NA,7,11000,2009
"4878",4,98,3,104,337,NA,168,450,694,2,10,250000,6.2,0,2010
"4879",NA,35,2,152,338,NA,219,31,968,5,NA,NA,6.9,0,2007
"4880",15,108,32,180,602,NA,427,870,1991,0,18,NA,4.5,76,1982
"4881",1,66,0,0,0,NA,0,6,0,2,1,250000,7.8,53,2013
"4882",12,95,7,89,236,NA,206,1488,537,1,28,250000,4.4,519,2012
"4883",NA,99,45,224,1000,NA,393,1465,2166,1,56,NA,7.4,515,1998
"4884",1,108,431,3,288,NA,96,25,387,6,1,250000,6.6,71,2014
"4885",6,90,30,670,699,NA,683,37,3967,0,2,250000,8,199,2014
"4886",48,151,54,6,81,NA,12,4849,108,0,45,245000,8.3,226,1925
"4887",2,83,12,29,1000,NA,185,110,1244,0,1,240000,6.5,72,2006
"4888",17,108,0,142,431,NA,297,330,1087,3,2,250000,7.1,231,2013
"4889",225,92,0,146,27000,104792,161,84817,27507,0,145,NA,7.1,22000,2008
"4890",5,105,7,494,814,NA,755,146,2970,0,4,250000,4,244,2015
"4891",22,86,15,0,2,111300,0,575,2,0,6,225000,7.5,801,2012
"4892",38,106,0,131,254,1027119,147,2742,964,1,73,225000,7,72,2000
"4893",21,93,0,0,12,NA,12,161,24,0,5,1e+05,4,17,1969
"4894",67,80,7,21,57,5000000,40,4812,205,0,88,210000,6.7,465,1953
"4895",69,127,130,51,618,NA,53,22124,800,0,108,5e+06,7.2,0,1954
